route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
SIM1C,YU_D6-Weekday,YU_D6-Weekday-084000_MISC_740,ELTNGVLLE TRANS CTR  via HYLAN via RICH,1,40087307,SIM1C0110
SIM1C,YU_D6-Weekday,YU_D6-Weekday-079200_MISC_737,ELTNGVLLE TRANS CTR  via HYLAN via RICH,1,40087816,SIM1C0110
SIM1C,YU_D6-Weekday,YU_D6-Weekday-076500_SIM1_546,ELTNGVLLE TRANS CTR  via HYLAN via RICH,1,40087303,SIM1C0110
SIM10,YU_D6-Weekday,YU_D6-Weekday-085200_MISC_731,ELTINGVILLE TRANS CTR via HYLAN via RICH,1,40087308,SIM100095
SIM10,YU_D6-Weekday,YU_D6-Weekday-096000_SIM1_574,ELTINGVILLE TRANS CTR via HYLAN via RICH,1,40087316,SIM100095
SIM1C,YU_D6-Weekday,YU_D6-Weekday-118400_MISC_771,ELTNGVLLE TRANS CTR  via HYLAN via RICH,1,40087323,SIM1C0110
SIM1C,YU_D6-Weekday,YU_D6-Weekday-119400_SIM1_569,ELTNGVLLE TRANS CTR  via HYLAN via RICH,1,40087325,SIM1C0110
SIM1C,YU_D6-Weekday,YU_D6-Weekday-121400_SIM1_570,ELTNGVLLE TRANS CTR  via HYLAN via RICH,1,40087326,SIM1C0110
SIM1C,YU_D6-Weekday,YU_D6-Weekday-122400_SIM1_571,ELTNGVLLE TRANS CTR  via HYLAN via RICH,1,40087327,SIM1C0110
SIM1C,YU_D6-Weekday,YU_D6-Weekday-123400_SIM1_572,ELTNGVLLE TRANS CTR  via HYLAN via RICH,1,40087328,SIM1C0110
SIM1C,YU_D6-Weekday,YU_D6-Weekday-126600_SIM1_567,ELTNGVLLE TRANS CTR  via HYLAN via RICH,1,40087324,SIM1C0110
SIM1C,YU_D6-Weekday,YU_D6-Weekday-135000_MISC_768,ELTNGVLLE TRANS CTR  via HYLAN via RICH,1,40087332,SIM1C0110
